CountyFIPS,ARTHRITIS,CASTHMA,BPHIGH,CANCER,HIGHCHOL,KIDNEY,COPD,CHD,DEPRESSION,DIABETES,OBESITY,TEETHLOST,STROKE
35051,23.7,9.5,29.6,5.9,27.0,3.5,6.8,6.5,18.5,11.7,31.0,19.2,3.4
29081,27.0,10.6,31.0,6.7,31.0,2.9,9.4,7.0,25.2,10.5,38.9,21.7,3.6
39175,27.7,10.2,33.3,6.7,28.6,2.7,8.7,6.3,23.3,10.6,40.7,17.5,3.2
18069,24.2,10.1,31.5,6.8,29.8,2.7,7.9,6.0,22.6,10.1,36.3,16.7,3.1
13065,29.9,11.6,41.9,6.4,32.1,4.4,12.6,9.4,24.0,16.4,41.0,30.4,5.5
56035,21.4,8.6,26.5,6.5,24.9,2.4,5.8,5.1,17.4,7.4,25.7,14.1,2.6
18179,24.0,9.8,31.4,6.7,29.1,2.6,7.6,5.8,22.6,9.8,35.8,16.4,3.0
18169,24.3,10.2,31.9,6.7,29.7,2.7,8.4,6.3,24.1,10.4,35.4,18.2,3.2
48007,23.6,8.7,34.0,6.2,32.1,3.3,7.5,6.6,20.7,13.4,36.3,18.2,3.6
46109,25.2,10.1,31.6,6.7,25.4,3.4,7.4,7.1,18.0,11.1,38.0,19.9,4.0
1047,33.9,11.6,49.0,6.0,32.7,4.1,9.4,7.6,22.6,17.3,47.4,27.0,5.5
21005,30.4,9.9,37.6,6.9,31.9,2.8,8.9,6.6,26.9,10.8,37.6,19.4,3.3
29151,25.2,9.5,28.2,6.8,29.4,2.4,7.4,5.9,23.6,8.5,35.0,16.3,2.9
51683,21.4,8.6,30.6,5.8,29.0,2.8,5.5,5.2,16.7,11.5,32.8,12.7,2.9
40043,25.3,10.0,35.6,6.6,31.0,3.0,8.0,6.8,23.3,10.5,37.8,19.3,3.4
42037,27.0,10.6,30.7,6.7,28.5,2.7,7.3,5.8,23.2,9.1,35.1,15.9,3.1
46067,22.6,8.7,26.8,6.7,25.6,2.5,5.4,5.3,16.3,7.9,32.4,14.5,2.8
55077,25.3,9.9,29.1,6.6,28.7,2.6,6.1,5.6,20.9,8.3,35.6,14.0,3.0
47039,29.4,10.4,36.6,6.7,32.7,3.1,10.3,7.2,29.4,12.4,38.3,22.1,3.8
51760,25.1,10.6,37.7,6.1,29.1,3.5,7.4,6.2,19.6,13.3,34.1,17.0,4.1
38039,24.6,8.9,28.8,6.8,26.8,2.5,5.8,5.6,17.9,8.3,36.9,13.0,2.8
1017,31.5,10.5,43.0,6.4,31.5,3.4,8.7,6.9,25.3,13.9,39.5,22.4,4.4
36067,23.4,10.5,27.9,6.4,28.8,2.6,6.7,5.4,19.2,8.6,32.3,15.2,2.9
2100,22.5,9.5,29.5,6.6,26.3,2.7,5.8,5.4,18.0,8.2,30.2,12.2,3.0
21075,33.7,11.4,44.5,6.6,33.1,3.8,12.1,8.7,26.0,15.3,42.4,29.7,4.9
53007,22.4,9.6,26.9,6.3,27.1,2.8,5.6,5.5,23.0,9.7,27.7,13.4,3.0
29017,28.0,10.7,31.7,6.7,29.5,3.0,10.0,7.3,26.6,10.5,38.8,23.9,3.8
31071,21.4,8.1,28.5,6.6,27.0,2.3,5.2,5.2,16.0,8.0,37.1,12.1,2.6
39077,26.8,10.1,30.8,6.5,27.1,2.9,9.1,6.6,22.4,11.0,36.4,18.7,3.4
46047,23.5,9.0,29.1,6.6,26.5,2.9,6.0,6.0,16.5,9.3,35.0,15.1,3.2
47095,30.4,10.6,44.1,6.4,33.0,3.8,12.1,8.7,25.4,16.0,41.6,27.7,5.0
49019,24.9,9.6,26.5,6.4,26.5,2.6,5.0,5.2,21.4,8.9,29.0,14.4,2.7
16035,24.9,10.0,29.4,6.5,25.4,2.8,6.6,6.2,21.7,9.6,30.5,16.1,3.2
49039,26.9,9.9,27.5,6.3,26.6,2.9,6.0,5.9,22.5,10.0,32.4,15.8,3.1
8091,20.5,9.0,22.8,6.6,25.6,2.2,4.2,4.2,18.0,6.1,23.0,8.7,2.2
5017,28.6,11.1,43.9,6.0,33.2,4.1,9.8,8.1,22.5,15.7,44.6,29.1,5.2
1117,26.6,8.7,33.9,6.6,30.7,2.4,5.7,5.3,22.6,9.0,30.2,11.2,2.8
20053,22.7,9.0,32.7,6.4,29.3,2.6,6.1,5.6,17.9,9.9,37.7,15.4,2.9
12117,20.6,8.0,27.8,6.2,28.0,2.7,5.9,5.1,18.3,10.0,28.5,12.0,2.8
6099,20.3,9.4,29.1,5.6,29.0,3.2,5.7,5.6,18.0,11.8,30.8,15.0,3.1
8005,20.9,9.0,26.4,6.2,25.9,2.4,4.1,4.3,16.7,7.6,24.6,10.4,2.5
51195,30.5,10.9,35.6,6.7,32.2,3.2,10.2,7.3,24.9,12.0,39.1,20.6,3.9
46077,21.3,8.3,26.6,6.6,26.0,2.4,5.1,5.1,16.4,7.6,30.7,12.9,2.7
38103,24.1,8.8,29.3,6.8,26.7,2.5,5.8,5.4,17.7,8.0,35.8,13.5,2.8
13095,27.4,11.2,43.8,6.0,30.0,4.2,8.7,7.1,19.1,16.2,38.5,23.4,5.2
13251,26.7,10.4,39.4,6.3,30.8,3.6,8.9,7.2,20.9,13.9,38.5,22.5,4.4
48251,22.3,8.5,32.7,6.3,32.1,2.8,6.7,5.7,21.5,11.3,37.1,15.0,3.1
6043,21.7,9.5,27.0,6.4,27.9,2.9,6.1,5.5,19.4,9.0,27.7,12.7,3.0
17145,25.7,9.5,32.9,6.6,29.9,2.9,7.9,6.4,22.0,10.6,39.5,16.8,3.4
26127,27.8,10.5,30.5,6.7,31.4,3.0,8.3,6.6,23.3,11.2,38.3,16.0,3.3
47069,29.3,10.9,44.4,6.2,32.7,3.7,10.9,8.0,24.6,16.3,45.9,26.6,4.8
28079,28.4,10.9,43.8,6.2,33.5,3.7,9.0,7.5,21.7,14.9,43.2,26.3,4.8
20083,21.7,9.1,30.2,6.5,29.6,2.5,5.6,5.2,18.7,9.1,34.0,12.8,2.7
45029,28.0,10.5,40.3,6.3,31.3,3.5,8.6,7.2,21.8,14.0,35.7,20.9,4.4
26155,28.8,10.5,30.4,6.9,30.2,2.7,7.7,5.8,24.2,8.9,37.5,12.8,3.0
40135,28.4,11.8,39.6,6.6,31.6,3.6,10.6,8.3,25.7,13.1,38.1,27.9,4.5
48107,21.9,8.6,35.2,5.5,32.0,3.7,7.2,6.9,19.7,15.7,41.2,20.3,3.8
39047,28.8,10.9,34.3,6.8,28.3,2.9,9.9,7.0,25.4,11.3,41.6,19.7,3.6
31105,22.3,8.5,31.7,6.4,27.5,2.7,6.2,6.0,16.1,10.1,37.4,16.8,3.1
24001,27.5,9.7,35.8,6.8,27.3,2.9,7.9,6.2,19.8,11.2,38.5,16.8,3.3
21169,33.8,11.1,41.1,6.9,33.9,3.4,12.1,8.5,28.4,13.1,40.0,27.8,4.3
13185,26.1,10.3,37.0,6.3,31.3,3.5,8.0,6.8,19.8,13.5,36.5,19.2,4.1
46003,20.8,8.3,26.2,6.6,25.8,2.4,4.9,5.0,15.6,7.8,32.2,13.2,2.6
40063,27.3,11.0,39.5,6.6,31.8,3.5,10.1,8.1,24.8,12.9,40.0,25.0,4.4
48315,24.9,9.8,37.3,6.4,31.7,3.3,8.5,6.7,22.5,12.5,38.8,21.0,4.1
40105,26.6,11.0,37.4,6.7,31.4,3.2,9.2,7.4,24.6,11.6,38.7,22.1,4.0
24041,22.8,9.3,28.6,6.8,28.4,2.5,5.5,5.0,18.4,8.9,32.2,9.9,2.7
30019,23.6,9.4,25.7,6.7,26.0,2.4,5.6,5.2,23.2,7.0,30.9,13.6,2.7
18133,23.2,9.8,32.1,6.6,30.6,2.7,7.9,6.1,23.0,10.6,34.4,17.2,3.1
8055,21.1,9.0,25.7,5.8,27.0,2.9,4.9,5.1,16.8,9.3,28.5,13.2,2.8
12127,22.9,8.3,30.4,6.3,28.3,2.9,7.7,5.9,20.6,11.1,29.1,17.1,3.3
29061,27.2,10.6,30.5,6.8,31.2,2.9,9.3,7.1,25.1,10.1,37.9,20.4,3.6
20023,23.2,9.4,31.6,6.5,29.3,2.7,6.3,5.6,19.5,9.8,35.8,14.8,2.9
31015,21.6,8.0,30.3,6.6,27.2,2.4,5.5,5.6,15.6,9.0,40.1,14.1,2.8
51173,28.6,10.5,34.9,6.7,30.0,3.0,9.2,6.7,24.0,10.7,39.0,17.7,3.6
39155,28.5,10.6,30.2,6.7,26.9,2.9,9.4,6.7,23.5,11.3,37.1,19.7,3.6
39105,29.8,11.5,34.3,6.8,29.7,3.1,10.9,7.5,25.7,11.9,37.8,23.3,3.8
19087,24.3,8.5,30.5,6.5,27.6,2.6,5.9,5.6,15.9,9.4,33.4,12.6,3.0
17179,25.4,9.2,28.4,6.7,27.8,2.5,6.3,5.3,22.6,8.6,32.7,11.9,2.7
41045,23.0,10.0,30.6,6.0,28.2,3.4,7.0,6.9,23.2,11.9,37.2,20.9,3.7
12055,22.5,8.6,32.3,6.2,28.6,3.3,8.6,6.9,18.9,12.8,32.0,21.4,3.7
37007,27.0,10.4,38.7,6.2,30.7,3.6,8.6,7.0,22.0,14.1,39.5,23.9,4.6
42101,24.9,11.4,33.5,5.8,29.5,3.5,6.9,6.1,21.0,13.1,32.9,20.6,4.1
38093,24.3,8.9,28.7,6.7,27.7,2.6,5.8,5.5,17.4,8.4,35.4,12.9,2.8
26157,28.3,10.8,31.8,6.8,29.7,2.9,8.7,6.4,24.7,9.9,40.3,15.3,3.3
44009,23.4,10.6,27.2,6.9,26.5,2.3,5.9,4.9,21.4,7.4,25.6,10.0,2.4
48433,22.5,8.9,33.3,6.3,31.5,3.0,7.4,6.2,21.9,11.7,36.8,16.6,3.4
15007,20.0,9.2,25.2,5.4,23.4,2.5,4.3,4.5,15.2,9.7,24.9,8.2,2.8
47133,29.7,10.5,38.1,6.8,32.5,3.1,10.9,7.4,29.5,12.3,35.2,23.5,3.8
28087,25.6,10.4,40.4,6.2,31.5,3.2,7.3,6.2,19.4,12.8,40.6,18.7,4.1
28083,29.3,12.1,49.1,5.8,31.2,4.5,9.4,7.9,19.6,18.0,47.9,30.5,6.0
51530,29.5,11.2,35.9,6.7,31.0,3.4,10.5,7.5,24.4,12.5,37.1,19.9,4.1
48201,20.2,7.9,32.5,5.3,33.6,3.3,5.5,5.7,16.0,13.2,34.6,15.3,3.3
38009,24.6,8.7,29.5,6.7,27.7,2.5,5.5,5.5,17.8,8.2,34.4,12.5,2.8
49005,24.7,9.6,27.1,6.4,28.8,2.8,5.1,5.3,22.4,9.4,33.8,13.3,2.8
13303,26.7,10.4,41.9,6.1,30.3,3.8,8.9,7.3,19.6,15.1,40.8,24.1,4.8
38059,23.1,8.5,29.6,6.7,29.6,2.4,5.2,5.1,17.3,8.5,35.7,11.5,2.6
2164,26.2,11.7,36.5,6.6,28.1,3.9,9.3,8.4,19.8,13.6,37.1,27.2,5.1
21105,33.2,10.9,41.3,6.8,33.3,3.3,11.1,7.9,26.8,13.1,40.0,26.4,4.2
18039,23.1,9.8,31.6,6.4,29.1,2.9,7.8,6.2,21.5,11.1,35.8,19.0,3.3
6057,20.5,9.2,25.2,6.5,28.2,2.5,5.2,4.9,19.0,7.8,25.1,9.6,2.6
22097,26.8,10.7,42.2,6.3,33.3,3.8,9.3,7.6,24.7,13.8,40.4,25.6,4.7
30033,24.9,10.0,26.7,6.8,26.7,2.6,6.5,5.7,24.6,7.5,29.8,15.7,3.0
46121,29.8,13.3,39.2,6.8,27.4,5.9,12.5,12.2,19.0,19.7,42.5,39.3,7.7
19023,23.7,8.4,29.5,6.6,27.8,2.4,5.9,5.5,17.3,8.6,35.5,12.7,2.8
8085,21.8,9.5,26.2,6.3,26.1,2.7,5.6,5.1,17.8,8.3,25.6,15.0,2.9
22007,26.4,10.3,38.7,6.4,31.9,3.5,9.1,7.3,25.8,12.6,39.3,23.8,4.3
37037,23.6,8.7,28.7,6.5,28.9,2.6,5.8,5.3,21.0,9.3,31.4,14.1,2.9
38027,24.4,8.8,29.5,6.7,28.0,2.6,5.8,5.6,17.9,8.7,35.0,14.2,2.9
40023,27.8,11.8,41.0,6.7,31.7,3.7,10.6,8.3,25.8,13.8,44.2,27.5,4.7
51660,25.5,9.6,35.3,6.2,30.0,3.3,7.7,6.6,20.6,12.9,37.6,16.0,3.5
39161,27.7,10.1,31.9,6.8,28.9,2.7,8.6,6.3,22.2,10.7,39.2,16.6,3.2
41021,24.2,10.6,28.2,6.6,26.6,2.8,6.6,5.9,25.6,8.8,30.8,15.8,3.2
42029,22.3,9.2,25.8,6.5,27.8,2.3,4.7,4.5,20.0,7.4,29.3,10.3,2.4
22041,28.3,10.8,40.3,6.4,32.4,3.8,10.3,8.0,26.3,13.7,40.8,25.6,4.7
5081,27.2,10.3,37.7,6.5,32.8,3.2,8.8,6.9,25.2,11.9,38.9,22.2,3.9
46027,22.8,8.8,27.6,6.6,25.9,2.7,5.2,5.5,16.3,8.6,29.7,13.0,2.9
8111,21.3,8.9,24.9,6.4,26.6,2.4,4.9,4.8,17.4,7.2,25.6,11.4,2.6
27069,20.7,9.1,27.5,6.6,25.7,2.5,5.4,5.4,21.6,8.2,33.2,11.8,2.8
21013,37.3,11.8,44.7,6.9,35.6,3.9,15.0,9.9,30.4,15.0,42.0,35.5,5.1
42087,27.8,11.0,31.1,6.8,28.7,2.8,8.4,6.3,24.2,9.6,37.2,20.4,3.4
17051,26.9,9.9,33.0,6.6,29.6,2.9,8.5,6.6,23.3,10.6,37.8,18.4,3.5
30089,26.7,10.7,28.6,6.6,26.1,3.0,7.8,6.7,24.8,8.7,29.9,21.2,3.5
39119,28.2,10.6,34.4,6.8,29.1,2.9,9.6,6.8,22.9,10.8,39.4,21.0,3.5
18111,23.8,9.9,32.2,6.6,29.6,2.8,8.3,6.3,22.8,10.7,37.3,20.4,3.2
29059,27.6,10.6,31.4,6.8,30.8,2.9,9.6,7.1,25.7,10.4,36.9,23.0,3.6
42117,26.9,10.7,30.6,6.7,28.1,2.7,7.6,6.0,23.6,9.0,36.2,17.9,3.2
47179,27.6,10.0,34.7,6.8,32.3,2.8,8.5,6.4,28.2,11.1,33.7,16.0,3.2
48321,21.5,8.4,34.8,5.7,31.5,3.4,6.7,6.4,18.4,14.3,40.8,18.9,3.6
13123,25.1,9.2,32.1,6.5,30.6,3.0,8.2,6.7,21.1,11.3,32.3,18.5,3.4
9015,24.2,10.7,28.6,6.6,29.3,2.5,6.1,5.4,19.1,9.0,30.9,12.8,2.7
31143,21.8,8.2,29.5,6.5,27.2,2.4,5.5,5.4,15.6,8.4,35.2,13.8,2.7
26099,28.0,10.9,32.0,6.8,32.2,2.7,7.5,5.6,21.4,9.7,36.0,12.5,3.0
29189,23.7,9.4,29.3,6.6,26.7,2.5,5.9,5.2,20.2,9.3,31.2,12.6,2.9
37135,21.5,8.5,28.8,6.4,28.1,2.5,5.3,5.0,20.3,9.1,29.8,11.1,2.7
46049,21.8,8.6,27.2,6.7,25.3,2.5,5.3,5.4,16.4,7.9,31.6,13.3,2.8
31049,22.0,8.3,30.3,6.5,27.6,2.5,5.7,5.6,15.9,9.2,38.3,15.0,2.9
40049,26.3,10.4,36.3,6.6,33.5,3.1,8.7,7.0,24.6,11.2,39.1,21.9,3.6
48023,22.3,8.7,32.0,6.4,30.9,2.7,6.7,5.6,21.8,10.4,35.0,14.7,3.1
42023,28.0,10.8,31.3,6.7,29.1,2.8,8.1,6.3,24.3,9.5,37.0,18.1,3.3
13093,26.3,9.9,41.0,6.0,29.9,3.7,8.7,7.4,18.4,15.2,41.8,24.5,4.7
19089,24.2,8.6,29.2,6.6,28.3,2.5,6.0,5.5,17.3,8.8,35.5,13.5,2.9
13049,27.5,9.9,41.4,6.3,32.3,3.9,10.4,8.4,20.2,15.4,38.7,24.5,4.8
1073,27.7,9.8,37.7,6.3,28.6,3.1,7.0,5.9,21.7,12.6,34.2,16.0,3.8
20159,23.1,9.3,30.9,6.5,29.0,2.7,6.2,5.5,20.0,10.1,37.0,15.4,2.9
53061,21.4,10.0,26.9,6.3,26.5,2.5,4.7,4.6,24.2,8.6,30.0,10.2,2.6
48393,21.9,8.4,31.4,6.5,31.1,2.7,6.4,5.6,21.5,10.0,34.2,13.6,3.0
20125,24.2,10.3,33.6,6.6,29.8,3.0,7.3,6.2,21.1,11.4,41.0,18.6,3.4
21209,28.6,9.4,34.8,6.9,30.0,2.7,7.7,6.1,23.5,10.3,35.8,16.7,3.1
5115,26.4,9.6,35.7,6.5,32.7,3.1,8.5,7.1,25.2,11.3,36.1,20.3,3.6
19093,23.1,8.3,28.2,6.6,28.4,2.4,5.7,5.4,16.7,8.6,35.9,12.7,2.8
8035,18.2,8.5,22.1,6.5,28.3,2.0,3.4,3.5,15.5,5.5,21.4,6.5,2.0
48129,23.6,9.0,33.8,6.5,31.7,3.0,7.4,6.1,22.2,11.2,36.3,15.9,3.4
5071,27.7,10.3,37.7,6.4,33.4,3.4,9.9,7.8,26.1,12.5,37.1,25.2,4.0
25025,20.8,10.3,26.4,5.8,26.0,2.9,4.9,5.3,17.7,10.2,25.0,15.5,3.0
41051,21.1,9.9,26.7,6.3,25.9,2.6,4.9,4.8,24.8,7.8,26.6,12.6,2.8
1061,31.9,10.2,39.4,6.7,33.5,3.2,9.8,7.4,27.1,12.1,35.9,23.0,4.0
29127,27.2,10.3,30.9,6.8,30.4,2.8,8.7,6.6,24.9,10.1,39.0,18.8,3.5
27163,17.3,8.4,24.8,6.5,25.7,2.2,3.8,4.3,19.2,7.0,28.8,7.5,2.3
1103,31.8,9.6,35.5,6.5,31.3,2.9,8.0,6.4,25.9,11.5,34.5,18.3,3.5
30055,24.2,9.7,26.3,6.7,25.8,2.4,6.1,5.4,24.3,7.2,31.3,14.4,2.8
19059,22.6,8.2,29.1,6.6,26.8,2.4,5.2,5.1,15.8,8.4,33.9,10.7,2.6
47189,25.4,9.0,33.6,6.6,30.9,2.5,6.9,5.4,24.9,10.1,32.0,13.4,2.8
55105,24.1,9.5,28.4,6.5,27.8,2.7,5.7,5.5,19.8,8.5,36.5,12.7,2.9
29223,29.2,11.3,33.1,6.8,31.1,3.3,11.1,8.0,27.2,11.9,38.4,26.9,4.2
27133,20.8,8.9,26.6,6.6,26.1,2.5,5.2,5.3,21.1,7.9,32.8,11.2,2.7
48163,20.0,7.8,35.0,5.0,32.5,3.8,6.2,6.7,17.3,17.0,41.6,18.7,3.6
51830,25.0,9.7,32.6,6.5,28.6,2.9,6.4,5.5,20.1,10.5,33.6,11.3,3.1
13037,28.0,10.6,45.5,5.9,32.0,4.5,10.6,8.9,18.5,18.3,43.4,30.8,5.9
36097,24.2,10.6,29.8,6.7,28.3,2.7,8.0,6.0,21.9,9.0,33.0,17.8,3.1
50019,25.2,10.6,29.9,6.5,25.7,2.6,7.4,5.9,22.7,8.8,32.7,16.8,3.1
48427,22.1,8.9,37.5,4.8,33.0,4.7,7.7,8.1,19.8,21.0,46.6,23.6,4.4
19131,23.7,8.6,29.2,6.6,27.8,2.5,6.0,5.6,17.0,9.0,34.9,13.8,2.9
6009,22.3,9.5,27.1,6.3,27.1,2.7,5.8,5.2,20.1,8.7,30.1,12.1,2.9
38037,25.6,9.2,30.3,6.8,27.2,2.7,6.5,6.2,18.4,9.2,38.3,14.5,3.1
26145,28.2,11.1,33.0,6.6,30.6,3.1,7.9,6.1,22.8,11.1,41.7,14.8,3.4
37193,26.5,10.0,32.1,6.8,31.7,3.0,8.7,6.8,26.1,10.7,33.0,22.4,3.6
29089,26.0,10.2,29.6,6.8,29.3,2.8,8.2,6.4,24.2,9.6,35.6,18.5,3.4
5145,28.4,9.9,35.1,6.6,33.6,3.0,8.8,6.9,25.7,10.9,36.7,19.9,3.5
1039,32.0,10.3,39.6,6.8,33.3,3.1,9.2,6.9,27.9,12.1,36.6,20.2,3.8
22071,24.1,9.6,39.2,5.9,31.4,3.7,6.7,6.2,21.0,13.3,33.3,19.1,4.2
31039,20.2,8.2,30.1,6.4,27.1,2.4,5.6,5.4,14.9,8.8,36.1,14.7,2.7
13073,21.8,8.4,30.9,6.3,27.9,2.6,5.5,5.1,20.0,9.8,30.6,12.0,2.8
56027,24.5,10.6,29.5,6.7,24.7,3.0,8.5,6.5,21.5,9.3,34.0,20.5,3.5
26035,30.0,11.6,33.0,6.9,31.9,3.2,10.2,7.3,26.2,11.0,41.6,18.5,3.7
19003,24.2,8.6,30.4,6.6,28.6,2.5,6.2,5.7,17.4,9.2,37.7,12.7,3.0
39015,28.3,10.8,33.0,6.8,28.6,2.8,9.4,6.6,23.6,10.9,37.0,18.6,3.4
19157,22.9,8.4,29.2,6.6,28.1,2.5,5.7,5.4,16.8,8.7,37.3,12.4,2.8
32021,24.1,10.3,33.5,6.4,29.2,3.3,8.5,6.9,20.4,11.3,37.0,20.7,3.8
8057,22.3,9.6,25.7,6.5,27.1,2.6,5.7,5.1,18.8,7.6,26.4,14.8,2.8
48491,18.6,7.5,28.9,6.2,31.6,2.5,4.6,4.5,19.7,9.3,31.8,10.0,2.5
19153,22.9,8.0,28.2,6.3,29.1,2.4,5.3,5.4,17.9,9.0,35.3,10.7,2.7
28159,27.8,10.7,43.6,6.1,33.3,3.5,8.3,6.9,21.0,13.9,43.8,23.4,4.6
12107,26.7,9.7,34.5,6.5,30.9,3.5,10.8,7.7,23.5,12.9,36.6,23.6,4.3
17017,24.3,9.3,31.2,6.3,29.0,2.9,7.3,6.1,21.4,11.0,37.9,17.3,3.2
55031,24.9,9.8,28.3,6.7,28.8,2.6,5.7,5.5,21.4,8.0,33.8,12.2,2.9
18077,24.7,10.4,32.2,6.7,29.4,2.7,8.4,6.2,23.1,10.4,35.0,19.0,3.2
16027,24.2,10.3,31.6,6.3,29.4,3.0,6.3,6.0,23.5,11.9,36.6,17.2,3.2
48227,21.1,8.0,34.0,5.7,31.4,3.3,6.6,6.4,19.1,13.9,39.4,17.8,3.5
54047,38.7,13.2,43.4,6.7,34.9,4.0,14.7,10.6,31.4,16.5,46.2,37.9,5.2
8121,23.2,9.8,26.7,6.5,27.5,2.6,6.0,5.3,19.0,7.9,26.5,14.5,2.9
28071,25.4,9.5,36.9,6.4,31.1,2.9,6.4,5.9,21.5,10.9,36.9,15.4,3.4
36063,24.8,11.1,29.5,6.6,28.6,2.6,7.6,5.8,21.1,9.0,31.9,15.9,3.0
6049,22.6,10.0,29.0,6.3,28.3,3.1,7.1,6.1,20.4,10.2,31.2,16.5,3.4
48457,24.3,9.0,36.0,6.4,32.3,3.0,8.3,6.6,21.4,11.3,38.2,18.3,3.7
49047,26.8,10.5,29.7,6.3,30.0,2.9,6.4,6.1,23.3,10.9,36.1,18.7,3.3
12013,23.6,9.1,34.5,6.6,31.4,3.1,10.0,7.2,21.7,10.9,36.4,23.1,4.0
4021,22.0,9.5,28.3,6.1,29.2,3.0,6.2,5.5,18.4,10.9,34.6,14.9,3.0
6107,20.6,9.5,30.4,5.3,29.0,3.8,6.3,6.5,17.4,13.9,35.7,18.9,3.5
6113,20.0,8.8,26.7,5.8,26.0,3.0,5.0,5.1,17.7,10.4,29.9,11.4,2.8
1009,30.7,9.7,37.5,6.7,32.1,2.9,8.7,6.8,25.0,11.4,38.7,19.3,3.5
8099,21.5,9.4,26.6,5.9,26.8,3.0,5.7,5.4,16.8,9.8,29.3,16.8,3.0
40141,24.4,10.1,38.5,6.0,32.7,3.5,8.3,7.3,22.4,13.6,41.6,23.5,3.8
5031,27.6,9.8,36.6,6.6,33.6,2.9,7.9,6.5,26.4,11.2,39.6,18.2,3.4
20061,24.8,9.5,33.1,6.1,31.5,2.9,5.9,5.5,17.8,11.5,36.6,16.1,3.2
19025,24.1,8.6,30.9,6.6,28.0,2.6,6.1,5.7,16.6,9.2,34.9,13.2,3.0
37199,26.2,9.6,31.8,6.8,30.8,2.9,8.3,6.6,25.5,10.2,34.0,19.2,3.4
5051,26.6,9.7,36.1,6.6,32.4,3.0,8.2,6.7,25.7,10.7,36.2,18.9,3.5
27099,19.5,9.0,28.4,6.4,25.9,2.7,5.8,5.7,20.9,9.4,35.0,13.3,3.0
27001,21.1,9.5,29.6,6.7,25.7,2.7,6.1,5.9,22.7,8.7,33.5,14.0,3.1
12045,24.4,9.5,33.9,6.7,28.6,2.9,8.9,6.4,22.2,10.1,28.0,17.1,3.5
35039,21.9,8.7,28.8,5.1,25.9,3.6,4.9,5.6,16.9,13.3,33.0,17.9,3.1
29025,27.5,10.3,30.3,6.7,30.3,2.9,9.1,7.0,24.8,10.3,39.0,20.2,3.6
31007,21.4,8.1,28.5,6.5,27.2,2.4,5.1,5.3,15.9,8.7,36.4,12.8,2.6
45037,25.5,9.8,37.6,6.3,31.2,3.2,7.7,6.7,19.8,12.9,38.3,18.7,4.0
40111,26.7,11.4,39.3,6.7,31.0,3.5,9.6,7.7,25.8,12.4,39.9,24.1,4.2
13243,29.5,12.1,45.9,6.0,31.3,4.6,11.1,8.6,20.9,18.3,44.2,29.8,6.0
8047,20.8,8.8,23.6,6.5,25.8,2.2,4.2,4.2,17.5,6.2,23.4,8.7,2.3
12079,24.8,9.6,37.8,6.3,30.2,3.7,10.3,7.4,18.6,14.4,36.9,23.8,4.9
2130,22.1,9.2,30.6,6.4,26.5,2.6,5.9,5.3,18.1,8.6,31.7,14.2,3.0
19037,23.7,8.4,30.1,6.6,27.7,2.4,5.8,5.5,16.7,8.8,33.5,13.7,2.8
6019,20.3,9.2,29.7,5.4,28.0,3.5,5.6,5.8,16.1,13.5,37.6,15.9,3.3
48447,22.8,8.7,32.6,6.4,31.3,2.9,7.1,6.0,22.0,10.9,35.7,16.0,3.2
13103,23.9,8.9,32.2,6.6,29.6,2.7,6.8,5.7,20.6,10.2,31.2,15.3,3.1
27043,21.5,9.1,27.7,6.4,26.7,2.6,5.7,5.6,22.4,8.6,36.9,12.6,2.9
31079,21.9,7.6,31.7,6.2,27.0,2.7,5.5,5.8,15.1,10.6,41.0,15.2,2.9
39055,25.3,9.8,29.4,6.7,28.3,2.4,7.0,5.5,21.5,8.7,35.3,12.7,2.7
48099,23.1,9.0,34.0,6.2,30.8,3.1,7.0,5.9,21.0,12.2,39.1,15.7,3.5
29157,25.9,9.9,29.5,6.7,29.1,2.6,8.1,6.2,24.5,9.3,36.5,18.7,3.2
48363,23.2,9.0,33.5,6.3,31.8,3.1,7.8,6.5,22.2,12.0,36.9,17.6,3.5
22119,28.9,10.5,42.3,6.4,32.6,4.0,10.0,8.0,25.3,14.5,42.4,25.7,4.8
20019,25.4,10.4,33.6,6.6,29.8,3.0,7.9,6.5,20.9,11.1,39.6,19.5,3.5
13177,24.3,9.0,33.9,6.4,30.4,2.8,6.7,5.7,20.7,10.6,33.1,14.3,3.2
28019,27.2,10.3,40.5,6.3,33.3,3.2,8.0,6.6,22.5,12.3,39.9,22.0,4.1
18141,23.7,9.7,32.6,6.4,28.0,2.9,7.4,6.0,21.5,10.9,38.8,18.5,3.3
46111,21.8,8.3,27.1,6.6,26.0,2.5,5.1,5.2,15.9,7.9,32.3,14.0,2.7
21127,34.2,11.2,40.9,7.0,34.6,3.4,12.7,8.8,28.3,13.0,40.5,29.7,4.3
17139,25.1,9.6,30.0,6.7,29.3,2.5,7.1,5.7,23.3,9.0,34.5,14.5,2.9
46011,21.3,7.8,25.9,6.6,23.8,2.5,4.6,5.1,15.8,7.9,31.9,11.9,2.7
21081,32.5,10.1,38.9,6.8,33.8,3.0,10.1,7.4,26.8,11.8,37.2,23.6,3.6
53017,22.1,9.8,28.4,6.2,27.9,2.9,5.9,5.7,21.9,10.6,37.4,15.0,3.1
26115,27.1,10.7,31.7,6.9,29.2,2.6,7.6,5.7,23.6,9.0,36.3,12.3,2.9
