CountyFIPS,ACCESS,CHECKUP,DENTAL,BPMED,CHOLSCREEN,MAMMOUSE,CERVICAL,COLON_SCREEN,COREM,COREW
6027,14.6,69.7,65.8,49.6,85.6,72.4,85.2,65.6,22.8,24.6
17157,18.1,74.0,57.2,57.1,83.2,68.1,82.5,61.3,24.9,21.0
39099,14.3,77.2,65.5,60.2,83.3,76.5,85.4,62.5,20.5,23.0
37195,24.4,78.3,55.9,60.7,85.5,75.6,85.5,60.3,25.1,24.5
31125,16.4,67.9,65.9,58.4,80.4,69.2,83.4,58.9,22.1,22.9
41033,17.0,70.3,58.3,53.3,83.5,67.2,83.8,63.5,18.7,20.4
47053,20.8,76.3,51.1,62.5,85.3,71.7,83.5,62.9,21.6,19.0
28063,27.4,81.2,35.7,71.1,85.9,67.1,83.4,53.0,19.1,15.3
40069,20.0,75.4,52.2,59.5,82.5,68.8,81.1,54.4,24.4,24.1
35033,23.2,64.4,56.4,53.8,80.6,63.3,80.8,52.4,17.8,15.2
26139,12.6,76.4,76.4,53.2,87.9,74.7,86.8,73.7,28.2,22.6
28103,27.1,80.0,42.7,68.2,85.2,65.1,84.0,56.9,21.3,17.2
30079,16.1,67.5,63.3,52.8,79.5,68.2,83.8,59.1,24.9,23.8
55133,9.9,74.3,76.7,53.5,82.4,75.5,87.3,72.9,28.0,21.8
48331,32.6,70.9,51.1,58.4,82.1,67.1,81.2,53.7,17.5,17.0
5133,26.1,76.2,47.1,60.5,82.1,69.7,82.2,55.8,18.6,18.1
55033,11.4,73.3,67.3,54.3,79.1,71.9,84.4,68.3,22.4,20.4
51570,14.3,77.9,66.0,60.1,86.4,73.1,85.1,64.2,26.4,26.8
19005,13.3,75.1,63.3,57.9,82.1,72.9,84.2,64.9,25.7,26.1
5143,18.1,76.2,59.8,58.6,83.9,69.9,83.2,59.9,21.7,19.1
12023,25.4,75.2,51.4,56.8,84.4,70.1,83.5,65.1,21.8,21.9
23023,13.6,73.8,64.4,52.5,84.9,70.0,87.1,69.7,26.0,22.5
48355,36.4,71.6,52.1,58.1,82.7,71.5,82.6,55.3,16.7,17.1
23019,15.3,77.1,57.7,52.3,83.8,74.0,86.7,68.5,22.1,22.5
13111,21.5,74.2,61.0,56.3,84.6,73.6,84.2,63.2,22.8,24.8
1033,17.3,76.6,57.3,61.8,86.2,73.6,85.3,65.0,26.4,23.7
21091,11.4,80.3,60.1,60.7,88.6,72.7,84.4,66.5,29.3,25.4
16069,18.7,68.8,66.8,49.7,80.6,66.2,81.5,65.3,26.1,22.7
12101,25.3,74.8,55.0,55.4,85.2,73.3,84.0,62.4,24.5,23.7
18041,16.3,73.1,55.6,59.1,81.2,70.0,82.8,59.0,18.9,19.0
13235,25.8,77.2,52.6,62.1,85.8,74.5,83.5,58.3,18.5,21.4
36083,11.7,78.2,67.6,57.6,86.9,77.0,86.7,68.4,21.7,18.9
19103,9.8,76.7,73.5,58.5,84.6,74.9,85.6,69.6,29.3,30.5
54069,10.6,79.2,60.1,60.3,86.1,74.6,86.4,67.4,32.0,26.0
47003,24.5,74.6,54.5,60.6,84.6,70.3,83.0,62.4,21.5,19.0
26063,13.6,75.4,67.3,55.3,85.8,72.3,85.0,65.9,24.7,23.5
26009,12.0,76.3,68.5,54.3,86.9,72.1,86.2,67.0,26.7,24.4
13155,27.7,75.6,48.8,61.9,84.1,73.2,82.7,58.2,19.2,22.0
45043,18.7,79.5,59.7,59.8,83.5,72.6,85.6,64.2,27.7,26.9
42065,12.6,76.0,60.6,57.8,82.5,72.1,82.7,66.2,25.5,24.4
5033,17.7,77.2,54.8,60.6,82.7,68.3,82.8,60.7,21.7,19.3
41023,15.5,69.8,61.5,50.8,83.3,69.8,84.9,62.3,19.6,20.8
37181,24.9,79.3,52.2,62.1,85.6,74.3,84.5,59.8,23.6,23.7
39171,13.6,75.1,62.1,57.5,82.6,72.0,84.4,62.5,24.4,23.4
27007,12.5,70.9,66.5,57.3,81.9,73.1,84.7,66.5,22.6,23.2
36005,27.7,79.7,56.8,59.4,86.4,76.2,83.6,58.1,15.3,15.4
32510,20.3,67.8,61.1,52.6,82.8,61.2,82.7,57.3,25.7,22.6
56017,19.1,63.1,66.0,52.9,81.7,64.0,83.8,57.0,26.2,20.5
12039,30.0,78.5,51.3,61.6,85.7,76.6,83.9,63.1,19.9,19.3
37023,21.0,76.1,59.9,57.8,84.0,71.6,83.2,63.6,26.4,25.9
21185,8.4,82.1,71.5,59.5,91.0,76.4,88.2,72.3,34.6,30.4
13169,22.2,76.1,60.2,60.1,85.7,75.6,85.2,63.0,21.4,24.0
16051,20.6,67.8,65.5,51.2,80.5,65.4,82.2,62.6,22.0,22.2
31009,14.4,67.7,66.2,57.3,80.7,70.9,84.9,62.1,23.9,23.6
45013,17.8,77.9,71.7,57.6,84.6,75.3,87.2,67.0,28.1,28.7
29111,18.4,73.6,54.9,60.5,81.3,67.0,83.6,62.5,24.3,25.6
48357,39.5,70.9,53.2,57.8,81.7,68.0,81.7,55.6,17.2,17.4
47117,20.9,74.7,54.2,59.9,85.0,71.0,83.9,63.1,21.2,21.0
20127,16.8,72.2,63.1,56.3,82.4,70.1,83.6,60.2,24.3,23.7
48045,31.2,71.5,53.6,59.0,82.0,68.2,81.5,56.6,18.0,17.4
48153,38.9,71.1,49.1,57.3,82.4,69.1,80.9,53.7,15.9,16.5
51175,15.1,78.8,65.5,61.5,86.5,76.2,85.8,64.8,26.6,25.6
19039,15.7,74.8,63.5,58.3,82.0,72.8,83.6,62.1,26.2,22.6
31051,20.1,69.5,65.0,57.8,80.6,66.6,83.9,53.4,25.0,21.8
39003,13.5,76.3,63.3,60.3,82.6,72.4,85.2,62.3,26.4,25.8
12081,25.0,74.8,62.4,56.0,85.8,72.3,84.5,63.1,23.4,24.1
22035,26.2,80.7,33.9,67.2,83.7,71.3,81.2,52.8,13.7,13.7
29195,21.5,74.7,55.5,60.7,82.2,69.9,83.1,62.2,25.5,24.0
26109,13.2,75.8,65.6,55.3,85.9,71.0,85.2,67.7,24.8,22.4
31169,16.3,68.5,64.4,57.6,80.8,65.1,84.2,58.4,23.1,22.5
25003,10.2,77.9,66.8,55.3,86.6,79.1,85.2,68.3,22.2,23.1
54099,14.1,78.1,50.7,61.5,83.7,68.5,83.2,61.7,31.2,24.6
55095,11.6,73.6,70.4,54.0,79.3,69.7,84.7,67.5,22.0,19.4
27045,12.0,70.5,70.0,55.9,82.0,75.1,86.1,67.6,26.0,27.0
17097,17.3,76.0,70.2,54.3,86.9,71.8,84.3,66.7,28.5,20.5
47081,22.2,74.5,50.6,60.2,83.8,68.8,82.5,61.5,21.0,18.8
25007,8.2,78.1,73.4,54.5,87.8,78.0,87.4,70.8,23.3,23.5
45077,17.5,76.3,60.8,58.2,82.4,73.4,84.0,65.5,31.4,26.1
13319,27.4,77.3,52.5,62.5,85.3,74.0,83.9,58.9,19.1,20.9
20039,15.8,72.0,64.1,56.7,82.3,67.7,83.4,56.9,24.2,22.5
1063,25.1,80.3,42.1,69.6,86.9,76.2,84.3,61.0,19.0,19.3
48305,38.1,70.8,49.2,58.3,81.3,67.3,80.5,53.4,15.5,16.3
39027,13.0,75.2,62.6,58.1,81.6,73.0,84.9,60.7,24.7,24.8
28007,23.8,78.6,42.9,67.3,84.5,65.6,84.6,56.8,24.4,19.1
27089,13.0,70.9,67.1,54.5,82.4,74.4,85.7,65.2,24.1,25.5
42007,10.9,77.1,65.4,57.3,84.9,69.8,85.3,65.0,26.3,26.7
37089,17.8,76.8,67.8,56.2,86.3,73.5,86.8,67.3,30.9,29.1
51800,14.0,80.3,67.2,62.4,87.8,79.0,87.1,67.3,27.1,26.0
46101,14.2,73.2,66.1,56.2,79.3,74.8,85.0,61.6,21.9,20.9
47145,18.2,75.6,53.5,59.3,85.3,70.5,83.6,64.5,22.4,19.2
18095,15.6,74.5,55.7,60.4,82.8,68.3,83.7,62.2,22.1,19.3
29121,17.6,73.0,54.3,59.6,81.8,69.3,82.7,62.3,25.2,26.6
33005,12.1,69.9,69.0,55.0,84.1,72.1,85.9,66.7,19.8,21.6
55119,13.3,73.1,65.6,54.3,78.1,69.0,83.7,66.9,21.6,19.2
12035,23.6,74.8,60.9,54.8,85.1,73.8,83.7,64.0,25.7,22.6
37017,23.2,77.8,54.7,60.8,84.9,74.4,84.4,61.5,24.7,25.2
36043,12.1,78.4,61.1,57.7,85.5,73.1,87.0,64.3,15.6,17.5
26053,13.1,76.0,63.7,56.3,85.7,72.3,84.8,65.3,26.0,22.5
51036,16.6,79.3,60.8,61.4,86.4,76.6,85.9,62.9,23.5,24.0
48071,26.5,72.0,55.5,56.5,84.0,69.0,83.3,59.1,19.9,19.5
39141,14.2,75.6,57.0,60.2,81.1,71.4,82.7,58.4,22.2,22.6
18013,12.5,74.8,65.9,58.5,84.0,71.0,85.6,62.8,21.5,20.5
22057,16.7,78.1,51.6,60.0,84.9,71.7,84.1,61.1,19.5,20.9
56011,17.8,65.7,64.4,52.5,82.5,59.8,84.4,58.9,26.1,21.6
46135,15.1,72.5,66.5,55.8,78.9,74.8,85.8,64.2,23.3,22.1
54001,13.9,78.8,51.0,62.0,84.3,70.2,83.1,62.6,29.9,23.1
29107,17.2,73.7,60.3,59.5,82.4,67.2,84.7,61.2,27.3,24.9
37183,15.0,77.0,71.9,57.3,88.0,78.0,87.5,71.0,33.2,30.3
17123,14.7,73.7,64.0,55.1,83.9,70.4,83.8,64.0,26.9,21.8
35013,21.4,68.1,62.5,53.8,81.1,67.9,82.3,57.4,23.2,16.9
21061,13.0,80.0,54.4,62.3,87.5,69.4,82.6,62.0,27.1,23.9
31097,21.7,66.3,59.4,59.0,79.4,66.8,83.1,55.7,24.9,20.1
46037,14.7,71.9,65.1,56.5,78.1,74.5,84.6,63.9,21.7,22.3
17037,16.2,73.9,64.1,56.5,84.9,70.1,84.8,64.8,28.1,23.0
48041,26.7,73.9,67.5,59.5,83.6,76.2,80.8,62.0,18.5,20.2
25009,12.6,80.0,73.8,54.6,87.9,79.5,86.4,71.2,23.7,24.5
5087,18.7,76.0,52.1,60.1,81.3,67.0,80.6,56.3,18.5,17.3
26107,13.4,76.1,65.5,56.0,85.9,71.6,84.5,68.2,23.0,22.1
53045,15.7,65.1,58.5,50.1,79.9,67.1,82.7,64.1,21.7,24.4
27079,12.4,70.5,73.2,54.4,82.8,77.4,86.6,68.2,25.2,27.1
42071,14.2,76.1,65.0,55.6,84.3,73.0,84.3,69.6,27.4,25.5
45083,19.3,77.8,59.7,57.5,82.9,72.8,84.0,66.4,30.4,24.7
17011,17.0,73.4,65.3,55.4,84.0,71.0,84.1,64.4,26.7,22.0
37131,23.5,79.2,53.1,62.0,85.8,75.3,85.2,62.4,24.3,25.0
51047,16.1,77.4,66.7,58.7,86.4,74.3,86.6,64.0,26.1,27.0
40029,21.0,75.2,53.0,59.3,81.6,67.4,81.0,53.7,24.9,23.6
29005,16.0,74.1,59.4,59.2,82.5,67.4,85.0,64.2,27.5,25.4
37165,22.8,78.2,52.4,61.3,84.8,75.0,84.2,60.4,24.5,24.7
45009,22.1,80.4,52.3,62.9,84.4,75.9,85.3,62.9,23.1,23.7
21119,13.8,80.2,49.9,64.4,86.7,65.9,81.2,62.6,23.1,23.5
48377,50.9,69.9,38.2,60.0,78.8,65.4,76.7,43.7,12.4,13.0
29047,15.9,74.8,64.1,60.0,84.9,70.2,86.1,66.0,27.5,27.4
48113,32.7,73.4,54.3,58.9,84.0,70.5,81.0,55.9,17.5,17.7
19151,12.0,75.5,65.2,57.1,82.2,72.5,83.7,66.3,28.0,23.3
32005,15.4,70.2,67.8,52.9,84.4,68.8,85.2,63.1,29.6,28.1
1023,19.8,77.8,51.9,65.5,86.3,75.0,84.7,61.2,22.7,23.3
28053,30.5,79.8,34.4,70.4,84.4,64.9,82.1,53.2,20.7,16.0
29043,15.4,74.4,63.8,58.8,83.4,71.8,85.3,66.4,25.4,28.2
18061,13.4,75.3,62.2,59.4,83.3,69.7,85.1,60.8,20.3,20.1
2068,12.3,66.6,65.8,50.3,80.4,66.3,83.3,57.9,19.7,22.7
29207,20.2,72.6,52.9,60.2,80.1,66.4,82.7,62.1,24.8,24.8
5129,18.0,75.8,51.1,60.8,80.8,66.0,81.8,56.6,19.7,17.7
21203,13.0,79.1,51.9,62.0,87.2,71.0,82.9,62.6,25.9,25.4
20181,17.9,71.3,62.8,55.6,83.0,69.6,83.4,57.5,23.7,22.5
22055,14.7,78.2,59.4,61.4,86.9,74.9,86.7,66.6,19.2,19.0
12133,27.4,73.1,48.4,58.6,81.8,72.1,80.6,57.6,20.7,19.6
47167,19.6,76.8,55.5,61.3,85.9,72.2,84.8,64.5,21.8,19.2
31033,17.2,68.7,65.3,57.5,81.3,68.0,84.2,61.2,23.5,21.5
35005,22.2,65.7,57.4,54.3,80.1,57.9,79.6,54.0,18.1,14.7
54065,12.9,78.1,57.6,59.8,85.0,71.7,85.2,66.1,31.8,27.2
55139,12.1,74.1,68.6,54.5,80.0,73.3,85.0,71.9,22.3,22.4
51083,16.4,78.8,61.4,61.9,85.7,72.5,85.3,63.0,24.5,23.5
51810,12.6,78.4,71.1,59.9,88.1,76.1,87.7,72.4,28.3,29.2
48399,33.9,71.0,52.7,57.4,82.1,67.9,81.2,55.8,18.0,17.4
21031,13.1,79.9,54.4,61.8,87.7,69.3,82.9,62.4,26.8,24.5
48411,35.1,70.4,50.1,57.5,81.3,67.2,80.5,55.3,17.8,17.1
31127,15.6,67.8,64.2,57.0,80.9,69.9,83.9,60.6,22.5,23.4
38081,11.5,69.0,64.6,56.4,82.0,74.4,85.0,64.7,28.2,28.5
51720,16.1,76.3,59.9,60.1,84.1,74.1,83.3,60.0,24.0,25.8
9013,9.8,75.9,79.7,56.5,87.9,75.7,88.5,71.7,26.2,25.3
55049,10.8,73.8,70.0,53.9,80.1,72.3,85.6,69.4,22.0,21.0
13121,19.6,77.8,67.3,60.0,89.3,78.8,87.9,64.5,22.1,23.3
16041,20.7,65.8,63.8,50.2,79.2,61.9,81.6,62.2,22.0,20.6
27117,14.2,70.1,66.9,55.7,81.8,75.7,85.0,66.8,23.8,26.0
17001,14.1,74.6,65.3,55.7,84.3,69.9,83.8,63.3,27.2,21.9
51153,16.4,78.3,67.4,58.3,88.2,76.5,85.9,65.0,28.1,25.9
36107,11.4,77.9,61.4,57.3,85.7,71.2,85.8,67.0,21.3,16.5
50003,10.4,70.5,66.5,53.6,81.6,72.4,86.4,70.1,22.3,27.6
26083,10.6,76.5,70.4,55.1,87.3,73.0,86.8,70.2,26.6,24.7
17035,14.9,73.4,61.4,55.8,83.3,69.1,83.3,62.8,25.9,21.7
51059,13.0,76.3,77.4,57.0,88.4,80.7,86.7,68.0,30.4,33.7
5065,17.0,75.3,52.7,59.8,81.7,68.0,82.5,58.4,20.2,18.3
13225,27.0,77.3,55.0,61.8,86.4,77.0,85.3,61.1,20.3,22.9
54031,15.3,77.2,55.8,60.9,84.4,72.2,84.2,62.4,30.2,26.1
1087,20.3,81.1,49.4,67.8,88.8,77.0,86.9,63.6,21.4,19.9
42045,10.9,78.9,67.2,58.7,86.4,74.8,85.7,65.3,26.4,27.6
19175,11.9,76.0,63.4,58.4,82.3,71.1,83.2,63.1,25.3,23.8
48123,35.3,70.8,51.6,58.2,81.9,68.0,81.5,55.6,17.4,17.0
19141,11.9,74.8,65.0,58.6,82.5,72.1,84.6,66.2,25.5,23.7
26019,11.4,76.6,70.6,55.1,87.0,74.0,86.8,71.0,26.4,26.8
20207,17.5,70.7,56.9,57.2,81.0,67.5,81.4,54.5,21.7,21.7
30039,13.2,67.2,65.9,51.3,80.7,68.4,84.4,60.2,25.6,24.0
51093,13.5,78.4,71.2,59.8,86.8,76.7,86.9,65.5,25.5,29.2
51113,14.3,76.8,63.3,58.6,85.5,73.3,85.1,63.4,26.8,27.5
37101,20.9,77.5,63.5,58.0,86.0,75.9,86.3,66.3,28.5,29.5
47015,20.0,74.0,53.3,59.5,84.2,69.5,82.7,60.3,21.0,18.6
19113,9.8,78.4,72.1,56.3,85.1,75.2,86.0,68.4,29.6,26.2
48475,38.5,71.1,51.5,57.2,82.4,69.5,81.7,54.8,15.9,16.6
28041,22.2,75.5,48.2,63.5,83.7,60.4,83.7,59.1,26.2,20.3
38047,11.6,68.8,63.7,56.8,81.1,72.8,83.9,58.6,25.8,25.7
51600,12.8,77.8,75.5,58.1,88.3,77.9,86.6,66.5,30.3,30.6
8013,12.6,67.0,71.9,47.2,85.6,65.0,86.6,64.3,26.4,21.1
13159,25.3,74.8,52.2,60.1,84.4,73.4,83.0,58.1,19.8,22.0
6091,13.7,68.7,65.0,50.7,84.4,72.8,84.6,68.1,23.6,25.2
36023,11.7,78.0,65.0,57.8,85.6,76.6,86.6,65.2,20.1,20.2
56041,21.0,63.7,65.3,52.8,81.4,61.1,81.8,54.4,23.6,19.7
47061,22.4,73.9,47.7,60.7,82.8,67.3,81.1,58.4,19.2,17.5
17065,15.0,73.5,64.2,55.0,83.4,70.5,83.9,63.8,27.3,21.8
48207,37.9,70.0,46.7,58.5,79.6,67.2,79.1,53.1,16.4,16.0
37057,20.5,76.3,63.3,58.0,84.7,73.3,84.7,63.8,29.3,28.1
27005,11.7,71.2,68.5,55.4,82.8,76.6,84.9,65.0,23.5,26.3
30103,14.3,68.2,62.1,52.4,79.9,68.6,83.7,58.3,25.1,23.3
13129,29.8,73.3,56.5,58.5,83.8,72.9,83.2,58.3,20.2,24.4
45073,19.3,75.7,61.2,57.5,82.4,72.9,83.6,65.6,29.8,28.2
21183,12.6,80.8,53.2,62.3,88.2,70.7,83.1,62.7,26.2,26.3
47103,20.7,75.0,52.4,59.9,84.9,67.4,83.4,62.5,20.4,17.6
39091,12.8,75.9,61.8,58.1,82.2,71.2,84.8,61.5,25.6,22.9
28117,22.2,75.1,48.3,64.2,82.6,62.6,82.3,59.4,25.7,20.7
39005,12.6,75.0,64.2,58.0,81.8,73.1,84.8,61.7,25.2,25.0
55089,9.1,74.7,77.8,52.1,82.2,74.2,87.5,72.9,24.3,22.9
4007,20.5,69.8,51.4,55.0,82.8,62.2,82.2,50.4,17.4,14.2
50025,11.0,67.5,67.6,51.9,81.7,69.2,84.2,61.3,20.2,20.6
55041,13.7,73.7,65.0,54.9,78.3,69.4,83.6,66.0,20.1,18.8
23007,16.0,72.7,59.5,50.7,82.8,75.9,87.6,66.1,20.8,20.9
37153,23.4,77.5,54.2,60.6,84.4,74.0,83.9,61.0,24.6,24.9
12087,25.6,74.0,66.8,56.1,86.4,73.7,85.1,63.9,25.6,22.1
16011,23.7,68.5,63.0,52.1,79.9,63.5,80.3,55.9,23.6,18.0
20087,15.2,72.2,67.4,55.6,82.4,71.7,84.3,63.2,26.3,23.9
31063,15.3,67.5,66.8,58.2,81.1,69.3,84.5,62.1,24.5,25.7
13309,31.3,75.6,45.5,62.4,83.7,70.9,81.5,54.5,17.0,19.7
51137,14.5,77.8,68.2,58.7,86.3,76.2,85.7,62.7,27.5,25.5
48347,28.6,72.5,51.0,60.1,82.4,64.0,81.6,56.3,15.1,15.1
29141,21.8,72.0,50.0,60.6,79.3,64.6,81.3,58.9,23.9,22.5
2195,14.2,66.2,67.0,49.5,80.5,64.4,84.2,59.0,20.5,22.0
37119,18.3,77.9,68.4,57.5,88.2,77.2,87.6,67.9,30.6,31.0
13193,32.3,78.0,45.7,64.0,84.9,74.8,82.9,57.3,17.5,20.7
6035,17.8,68.1,60.5,50.9,83.6,71.4,82.9,65.9,22.4,23.4
51103,13.7,79.6,67.5,61.6,87.3,76.5,87.4,63.9,25.7,26.6
51017,15.2,76.1,60.9,60.3,83.9,69.7,83.3,59.3,24.7,23.9
17153,18.5,75.7,53.3,60.2,83.5,70.7,82.2,60.2,22.2,18.9
35041,19.4,63.9,56.9,53.6,79.6,62.1,80.3,55.4,19.0,17.3
53015,14.7,65.1,59.5,48.7,80.8,69.4,82.3,67.2,22.6,22.8
22089,14.6,80.7,59.3,60.4,87.3,77.2,87.2,65.8,21.4,23.2
39071,14.5,74.7,58.0,59.4,80.3,68.7,83.1,59.3,23.0,21.3
27015,12.0,69.5,68.2,55.2,82.8,75.4,85.9,67.1,25.0,25.5
36013,14.2,78.2,64.2,56.6,85.3,75.3,86.4,65.4,17.8,17.1
37047,22.9,77.4,53.2,60.6,84.4,73.8,84.2,61.9,25.5,25.3
42133,12.8,76.7,67.4,57.4,84.3,73.2,85.1,65.8,25.4,26.7
20177,18.0,74.9,68.8,54.9,83.8,72.7,85.2,64.2,27.9,27.6
36033,14.3,78.2,58.4,58.9,84.8,75.8,83.8,67.6,17.1,19.8
17187,17.4,74.1,63.9,55.9,84.1,70.1,83.4,63.0,26.1,21.4
20031,14.9,72.5,64.0,56.1,82.8,69.7,83.7,60.7,24.9,24.2
13279,29.9,76.0,53.0,61.3,84.5,74.8,82.8,58.9,19.7,20.9
40127,21.5,74.8,51.0,59.1,81.1,67.5,81.2,51.7,23.3,24.0
16061,21.4,67.3,58.9,52.7,78.6,62.8,80.3,60.2,22.2,19.4
45063,17.2,77.5,63.4,58.0,84.0,71.7,86.7,67.6,27.6,28.0
13221,26.0,75.0,56.3,59.7,84.5,73.9,83.8,59.5,21.2,22.3
31001,18.7,69.1,67.8,59.0,81.2,67.3,84.1,62.3,24.6,24.1
28023,21.0,77.4,52.3,65.4,85.1,64.8,85.4,58.8,26.3,19.5
41015,15.6,70.8,62.9,51.3,84.8,67.2,85.1,63.8,22.3,21.5
29069,24.1,74.2,46.2,62.7,80.1,66.2,81.1,55.6,22.5,24.8
48177,39.2,71.0,49.6,58.0,81.9,68.2,80.9,53.6,16.9,16.1
45019,15.8,78.8,67.4,58.5,84.9,78.9,86.4,69.1,29.8,30.7
18125,14.5,74.5,61.0,59.7,82.5,68.7,84.1,60.7,19.9,19.8
24510,14.3,79.3,54.5,62.4,88.8,74.7,85.4,65.6,20.3,21.5
20007,17.0,71.2,61.0,57.2,81.2,67.4,82.9,58.7,23.5,23.4
41003,12.2,70.2,70.3,51.2,86.1,72.0,86.2,65.9,22.8,21.5
6065,20.4,69.2,60.8,51.6,85.9,72.9,83.3,63.4,19.9,23.0
22027,21.5,80.1,42.9,65.2,84.5,73.1,83.9,58.5,15.9,16.1
48441,27.8,72.7,57.1,57.7,83.4,69.9,82.7,59.8,19.3,19.0
54011,12.9,78.6,55.9,61.4,84.9,72.1,84.8,65.2,35.2,25.5
28095,21.2,76.6,49.4,64.4,84.3,65.7,84.7,60.8,25.0,18.3
47125,19.4,77.7,57.9,60.8,87.3,73.2,85.8,65.7,22.2,19.1
4015,21.5,69.0,52.4,51.2,81.3,61.9,82.1,53.5,16.8,16.6
40113,18.9,76.4,53.8,58.3,83.3,69.9,82.0,55.5,22.8,27.2
23025,18.0,74.2,52.9,53.4,82.2,73.6,85.5,67.9,20.2,22.5
39135,12.1,75.8,62.1,57.4,82.4,72.0,85.0,62.6,25.2,22.9
21035,10.6,80.9,62.0,61.7,89.3,74.9,85.1,67.0,28.7,27.4
27153,14.9,68.7,70.0,55.4,81.5,78.0,85.2,67.1,23.6,27.3
42123,11.3,76.2,65.5,56.6,83.3,69.4,84.0,66.0,26.5,24.7
51550,13.2,80.8,72.1,60.8,88.1,79.7,87.7,69.0,29.3,29.1
45053,26.7,78.0,53.5,61.7,82.7,73.7,84.1,62.8,28.0,24.1
29185,19.4,73.1,51.3,60.1,80.7,66.7,82.5,57.9,24.4,23.5
26117,14.5,75.8,61.4,56.3,85.8,74.1,84.5,66.6,24.8,24.8
12097,33.8,75.0,57.9,56.7,85.4,73.0,82.9,59.4,21.5,20.9
55019,15.9,71.2,62.2,54.4,77.2,67.9,82.6,66.7,19.6,18.0
19111,11.9,74.7,63.4,59.5,82.2,68.2,83.0,61.0,25.9,21.3
41037,18.2,70.3,57.9,52.5,83.0,66.9,83.4,59.1,18.5,20.4
28105,18.0,77.9,56.7,66.2,85.9,68.5,85.9,60.9,26.4,21.1
48241,26.8,72.3,50.5,59.5,81.4,68.2,81.4,57.0,18.0,17.3
36077,11.7,78.3,64.0,57.8,85.8,74.0,86.1,67.2,21.1,19.0
39057,10.7,77.0,68.2,57.6,84.8,74.5,86.2,65.0,25.9,26.1
48271,44.0,70.0,44.7,58.6,80.8,67.2,79.3,50.7,15.1,15.1
48505,50.6,70.4,38.9,59.2,80.1,65.2,77.4,43.3,12.2,13.0
31161,19.0,68.6,59.4,57.5,79.5,62.9,83.3,52.0,20.0,21.1
49031,19.7,68.1,62.2,50.9,78.7,62.9,80.2,58.4,21.1,19.8
35023,22.6,65.0,54.3,54.0,79.7,61.5,80.3,51.8,18.0,16.0
18149,16.1,74.2,55.7,59.8,82.0,64.6,82.9,57.3,19.6,17.5
51183,19.0,79.7,56.9,62.4,86.1,75.8,85.3,61.5,21.1,25.8
21231,14.6,79.8,51.1,62.8,86.7,69.8,80.7,58.3,24.8,23.3
54095,12.9,78.7,54.9,60.7,84.4,72.3,84.4,63.3,32.6,24.4
38017,9.5,72.4,73.3,57.3,83.3,78.2,84.2,68.3,29.0,29.6
26091,14.3,75.2,67.6,56.2,86.9,71.9,85.2,69.4,24.7,23.7
48137,41.2,70.5,51.5,57.7,81.5,69.6,81.6,54.1,16.8,16.8
29217,18.3,73.3,55.1,60.0,81.3,67.5,83.2,61.8,24.7,24.5
30097,12.4,67.7,66.7,51.1,80.8,69.3,84.7,61.2,25.2,25.4
47031,19.8,75.0,58.2,60.6,85.0,71.2,83.4,63.0,23.2,19.5
27025,11.2,71.4,74.3,54.9,82.6,77.6,86.2,71.6,27.8,30.0
16075,26.0,67.3,61.8,52.2,79.3,62.0,80.0,61.4,20.9,21.8
26045,12.2,77.6,71.9,55.8,87.9,75.9,86.9,72.5,25.0,26.0
18005,13.9,75.7,61.7,59.1,84.7,72.1,84.5,65.6,20.5,19.9
48369,41.5,70.8,49.7,57.2,81.8,67.8,80.5,52.7,15.9,16.0
20147,16.0,71.3,62.4,56.7,81.9,67.2,83.5,57.0,23.5,21.8
19049,8.7,77.6,76.9,56.8,85.6,76.4,87.0,70.5,31.3,29.9
53071,16.5,68.3,62.8,51.0,81.4,64.6,82.1,62.0,21.6,22.9
27143,14.3,70.1,68.9,55.3,82.3,75.7,85.1,65.5,25.5,25.5
48143,25.7,72.4,57.2,58.0,83.2,68.9,82.1,59.1,18.9,18.5
31135,16.2,67.5,66.3,56.6,81.2,69.1,84.8,63.2,25.7,24.5
20151,16.6,72.4,62.3,56.2,82.8,71.0,83.5,59.2,26.8,24.8
13265,31.1,78.0,46.3,62.9,85.3,75.6,82.8,57.2,17.1,19.5
40073,22.3,74.1,60.3,58.6,83.2,69.8,83.2,56.4,26.0,26.5
42059,12.7,76.2,63.2,57.8,83.1,70.5,83.5,65.5,26.0,23.4
40087,17.7,75.4,65.8,56.4,84.2,72.5,84.4,59.0,27.2,26.8
42079,15.1,76.5,64.4,57.6,84.1,72.9,83.6,65.3,23.1,25.5
46057,14.4,71.5,69.8,55.3,79.3,75.0,86.1,63.6,23.0,21.9
11001,11.4,78.8,71.2,55.4,90.3,75.7,88.3,69.4,26.9,28.2
28151,26.0,80.1,43.2,71.0,85.7,68.0,85.0,53.2,19.8,16.3
27055,10.5,69.9,70.5,54.9,82.9,75.4,85.9,68.4,25.8,27.4
20017,16.9,71.4,63.8,56.2,82.3,68.7,83.6,59.8,24.5,22.8
39111,13.6,74.9,56.6,59.2,81.0,71.3,83.2,59.8,24.0,22.9
18103,16.1,74.4,57.0,60.4,82.3,69.0,83.1,59.3,18.0,18.9
31041,16.1,67.8,61.4,58.1,79.7,69.7,83.4,56.0,21.5,24.7
51073,13.0,76.9,68.5,58.3,86.0,76.2,86.5,65.6,28.2,27.3
